DE,PA,NJ,GA,CT,MA,MD,SC,NH,VA,NY,NC,RI,VT,KY,TN,OH,LA,IN,MS,IL,AL,ME,MO,AR,MI,FL,TX,IA,WI,CA,MN,OR,KS,WV,NV,NE,CO,ND,SD,MT,WA,ID,WY,UT,OK,NM,AZ,AK,HI
0.007481296758104738,0.07481296758104738,0.022443890274314215,0.029925187032418952,0.014962593516209476,0.034912718204488775,0.0199501246882793,0.022443890274314215,0.00997506234413965,0.029925187032418952,0.08977556109725686,0.02743142144638404,0.00997506234413965,0.00997506234413965,0.032418952618453865,0.029925187032418952,0.057356608478802994,0.0199501246882793,0.03740648379052369,0.022443890274314215,0.05486284289276808,0.02493765586034913,0.014962593516209476,0.0399002493765586,0.017456359102244388,0.032418952618453865,0.00997506234413965,0.032418952618453865,0.032418952618453865,0.02743142144638404,0.0199501246882793,0.017456359102244388,0.007481296758104738,0.022443890274314215,0.014962593516209476,0.007481296758104738,0.012468827930174564,0.007481296758104738,,,,,,,,,,,,
0.006756756756756757,0.07207207207207207,0.02252252252252252,0.02927927927927928,0.013513513513513514,0.033783783783783786,0.018018018018018018,0.02027027027027027,0.009009009009009009,0.02702702702702703,0.08108108108108109,0.024774774774774775,0.009009009009009009,0.009009009009009009,0.02927927927927928,0.02702702702702703,0.0518018018018018,0.018018018018018018,0.033783783783783786,0.02027027027027027,0.05405405405405406,0.024774774774774775,0.013513513513513514,0.038288288288288286,0.018018018018018018,0.03153153153153153,0.009009009009009009,0.033783783783783786,0.02927927927927928,0.02702702702702703,0.02027027027027027,0.02027027027027027,0.009009009009009009,0.02252252252252252,0.013513513513513514,0.006756756756756757,0.018018018018018018,0.009009009009009009,0.006756756756756757,0.009009009009009009,0.006756756756756757,0.009009009009009009,0.006756756756756757,0.006756756756756757,,,,,,
0.0063025210084033615,0.07142857142857142,0.025210084033613446,0.0273109243697479,0.014705882352941176,0.03361344537815126,0.01680672268907563,0.018907563025210083,0.008403361344537815,0.025210084033613446,0.0819327731092437,0.025210084033613446,0.008403361344537815,0.008403361344537815,0.0273109243697479,0.025210084033613446,0.04831932773109244,0.018907563025210083,0.031512605042016806,0.02100840336134454,0.05672268907563025,0.023109243697478993,0.012605042016806723,0.037815126050420166,0.018907563025210083,0.029411764705882353,0.01050420168067227,0.037815126050420166,0.0273109243697479,0.0273109243697479,0.02100840336134454,0.023109243697478993,0.008403361344537815,0.02100840336134454,0.014705882352941176,0.0063025210084033615,0.01680672268907563,0.01050420168067227,0.008403361344537815,0.008403361344537815,0.0063025210084033615,0.01050420168067227,0.0063025210084033615,0.0063025210084033615,0.0063025210084033615,,,,,
0.005649717514124294,0.07156308851224105,0.026365348399246705,0.026365348399246705,0.013182674199623353,0.03389830508474576,0.015065913370998116,0.01694915254237288,0.007532956685499058,0.022598870056497175,0.0847457627118644,0.022598870056497175,0.009416195856873822,0.007532956685499058,0.02448210922787194,0.022598870056497175,0.04519774011299435,0.018832391713747645,0.02824858757062147,0.018832391713747645,0.054613935969868174,0.022598870056497175,0.011299435028248588,0.03389830508474576,0.01694915254237288,0.02824858757062147,0.011299435028248588,0.03766478342749529,0.02448210922787194,0.02448210922787194,0.02448210922787194,0.022598870056497175,0.009416195856873822,0.018832391713747645,0.015065913370998116,0.005649717514124294,0.015065913370998116,0.011299435028248588,0.009416195856873822,0.009416195856873822,0.007532956685499058,0.013182674199623353,0.007532956685499058,0.005649717514124294,0.007532956685499058,0.018832391713747645,0.005649717514124294,0.005649717514124294,,
0.005649717514124294,0.06779661016949153,0.030131826741996232,0.022598870056497175,0.015065913370998116,0.032015065913371,0.015065913370998116,0.015065913370998116,0.007532956685499058,0.02071563088512241,0.08851224105461393,0.02448210922787194,0.007532956685499058,0.005649717514124294,0.02071563088512241,0.02071563088512241,0.04896421845574388,0.018832391713747645,0.026365348399246705,0.01694915254237288,0.054613935969868174,0.02071563088512241,0.009416195856873822,0.02824858757062147,0.01694915254237288,0.035781544256120526,0.013182674199623353,0.04331450094161959,0.02071563088512241,0.022598870056497175,0.04143126177024482,0.02071563088512241,0.009416195856873822,0.01694915254237288,0.015065913370998116,0.005649717514124294,0.013182674199623353,0.011299435028248588,0.007532956685499058,0.007532956685499058,0.007532956685499058,0.015065913370998116,0.007532956685499058,0.005649717514124294,0.007532956685499058,0.02071563088512241,0.005649717514124294,0.005649717514124294,,
0.005649717514124294,0.06591337099811675,0.030131826741996232,0.022598870056497175,0.015065913370998116,0.030131826741996232,0.015065913370998116,0.015065913370998116,0.007532956685499058,0.02071563088512241,0.08851224105461393,0.026365348399246705,0.007532956685499058,0.005649717514124294,0.02071563088512241,0.022598870056497175,0.047080979284369114,0.018832391713747645,0.02448210922787194,0.01694915254237288,0.05273069679849341,0.02071563088512241,0.009416195856873822,0.02824858757062147,0.01694915254237288,0.035781544256120526,0.015065913370998116,0.04331450094161959,0.018832391713747645,0.022598870056497175,0.047080979284369114,0.02071563088512241,0.011299435028248588,0.015065913370998116,0.015065913370998116,0.005649717514124294,0.011299435028248588,0.011299435028248588,0.007532956685499058,0.007532956685499058,0.007532956685499058,0.015065913370998116,0.007532956685499058,0.005649717514124294,0.007532956685499058,0.018832391713747645,0.007532956685499058,0.007532956685499058,,
0.005649717514124294,0.060263653483992465,0.030131826741996232,0.022598870056497175,0.015065913370998116,0.030131826741996232,0.01694915254237288,0.015065913370998116,0.007532956685499058,0.022598870056497175,0.0847457627118644,0.026365348399246705,0.007532956685499058,0.005649717514124294,0.018832391713747645,0.02071563088512241,0.047080979284369114,0.018832391713747645,0.02448210922787194,0.015065913370998116,0.05084745762711865,0.02071563088512241,0.009416195856873822,0.02448210922787194,0.015065913370998116,0.03766478342749529,0.018832391713747645,0.04519774011299435,0.018832391713747645,0.022598870056497175,0.060263653483992465,0.02071563088512241,0.011299435028248588,0.015065913370998116,0.015065913370998116,0.005649717514124294,0.011299435028248588,0.011299435028248588,0.007532956685499058,0.007532956685499058,0.007532956685499058,0.01694915254237288,0.007532956685499058,0.005649717514124294,0.007532956685499058,0.015065913370998116,0.007532956685499058,0.007532956685499058,,
0.005607476635514018,0.05420560747663551,0.03177570093457944,0.022429906542056073,0.014953271028037384,0.026168224299065422,0.018691588785046728,0.014953271028037384,0.007476635514018692,0.022429906542056073,0.08037383177570094,0.024299065420560748,0.007476635514018692,0.005607476635514018,0.016822429906542057,0.020560747663551402,0.048598130841121495,0.018691588785046728,0.024299065420560748,0.013084112149532711,0.048598130841121495,0.018691588785046728,0.007476635514018692,0.022429906542056073,0.011214953271028037,0.03925233644859813,0.026168224299065422,0.04672897196261682,0.016822429906542057,0.022429906542056073,0.07476635514018691,0.018691588785046728,0.011214953271028037,0.013084112149532711,0.013084112149532711,0.005607476635514018,0.009345794392523364,0.011214953271028037,0.007476635514018692,0.007476635514018692,0.007476635514018692,0.016822429906542057,0.007476635514018692,0.005607476635514018,0.007476635514018692,0.014953271028037384,0.007476635514018692,0.009345794392523364,0.005607476635514018,0.007476635514018692
0.005607476635514018,0.05046728971962617,0.03177570093457944,0.022429906542056073,0.014953271028037384,0.026168224299065422,0.018691588785046728,0.014953271028037384,0.007476635514018692,0.022429906542056073,0.07663551401869159,0.024299065420560748,0.007476635514018692,0.005607476635514018,0.016822429906542057,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.024299065420560748,0.013084112149532711,0.048598130841121495,0.016822429906542057,0.007476635514018692,0.022429906542056073,0.011214953271028037,0.03925233644859813,0.03177570093457944,0.048598130841121495,0.014953271028037384,0.020560747663551402,0.08411214953271028,0.018691588785046728,0.011214953271028037,0.013084112149532711,0.011214953271028037,0.005607476635514018,0.009345794392523364,0.013084112149532711,0.005607476635514018,0.007476635514018692,0.007476635514018692,0.016822429906542057,0.007476635514018692,0.005607476635514018,0.007476635514018692,0.014953271028037384,0.007476635514018692,0.011214953271028037,0.005607476635514018,0.007476635514018692
0.005607476635514018,0.04672897196261682,0.029906542056074768,0.022429906542056073,0.014953271028037384,0.024299065420560748,0.018691588785046728,0.014953271028037384,0.007476635514018692,0.022429906542056073,0.06728971962616823,0.024299065420560748,0.007476635514018692,0.005607476635514018,0.016822429906542057,0.020560747663551402,0.04299065420560748,0.018691588785046728,0.022429906542056073,0.013084112149532711,0.044859813084112146,0.016822429906542057,0.007476635514018692,0.020560747663551402,0.011214953271028037,0.037383177570093455,0.03925233644859813,0.05420560747663551,0.014953271028037384,0.020560747663551402,0.08785046728971962,0.018691588785046728,0.013084112149532711,0.013084112149532711,0.011214953271028037,0.007476635514018692,0.009345794392523364,0.014953271028037384,0.005607476635514018,0.005607476635514018,0.007476635514018692,0.018691588785046728,0.007476635514018692,0.005607476635514018,0.009345794392523364,0.014953271028037384,0.009345794392523364,0.013084112149532711,0.005607476635514018,0.007476635514018692
0.005607476635514018,0.04299065420560748,0.028037383177570093,0.024299065420560748,0.014953271028037384,0.022429906542056073,0.018691588785046728,0.014953271028037384,0.007476635514018692,0.024299065420560748,0.0616822429906542,0.026168224299065422,0.007476635514018692,0.005607476635514018,0.014953271028037384,0.020560747663551402,0.03925233644859813,0.016822429906542057,0.022429906542056073,0.013084112149532711,0.041121495327102804,0.016822429906542057,0.007476635514018692,0.020560747663551402,0.011214953271028037,0.03364485981308411,0.04672897196261682,0.059813084112149535,0.013084112149532711,0.020560747663551402,0.10093457943925234,0.018691588785046728,0.013084112149532711,0.011214953271028037,0.009345794392523364,0.007476635514018692,0.009345794392523364,0.014953271028037384,0.005607476635514018,0.005607476635514018,0.005607476635514018,0.020560747663551402,0.007476635514018692,0.005607476635514018,0.009345794392523364,0.014953271028037384,0.009345794392523364,0.014953271028037384,0.005607476635514018,0.007476635514018692
0.005607476635514018,0.03925233644859813,0.028037383177570093,0.028037383177570093,0.013084112149532711,0.022429906542056073,0.018691588785046728,0.014953271028037384,0.007476635514018692,0.024299065420560748,0.05794392523364486,0.028037383177570093,0.007476635514018692,0.005607476635514018,0.014953271028037384,0.020560747663551402,0.037383177570093455,0.016822429906542057,0.020560747663551402,0.011214953271028037,0.03925233644859813,0.016822429906542057,0.007476635514018692,0.020560747663551402,0.011214953271028037,0.03177570093457944,0.05046728971962617,0.06355140186915888,0.013084112149532711,0.018691588785046728,0.102803738317757,0.018691588785046728,0.013084112149532711,0.011214953271028037,0.009345794392523364,0.009345794392523364,0.009345794392523364,0.016822429906542057,0.005607476635514018,0.005607476635514018,0.005607476635514018,0.020560747663551402,0.007476635514018692,0.005607476635514018,0.009345794392523364,0.013084112149532711,0.009345794392523364,0.018691588785046728,0.005607476635514018,0.007476635514018692
0.005607476635514018,0.037383177570093455,0.026168224299065422,0.029906542056074768,0.013084112149532711,0.020560747663551402,0.018691588785046728,0.016822429906542057,0.007476635514018692,0.024299065420560748,0.05420560747663551,0.028037383177570093,0.007476635514018692,0.005607476635514018,0.014953271028037384,0.020560747663551402,0.03364485981308411,0.014953271028037384,0.020560747663551402,0.011214953271028037,0.037383177570093455,0.016822429906542057,0.007476635514018692,0.018691588785046728,0.011214953271028037,0.029906542056074768,0.05420560747663551,0.07102803738317758,0.011214953271028037,0.018691588785046728,0.102803738317757,0.018691588785046728,0.013084112149532711,0.011214953271028037,0.009345794392523364,0.011214953271028037,0.009345794392523364,0.016822429906542057,0.005607476635514018,0.005607476635514018,0.005607476635514018,0.022429906542056073,0.007476635514018692,0.005607476635514018,0.011214953271028037,0.013084112149532711,0.009345794392523364,0.020560747663551402,0.005607476635514018,0.007476635514018692
0.005607476635514018,0.03551401869158879,0.026168224299065422,0.029906542056074768,0.013084112149532711,0.020560747663551402,0.018691588785046728,0.016822429906542057,0.007476635514018692,0.024299065420560748,0.052336448598130844,0.029906542056074768,0.007476635514018692,0.005607476635514018,0.014953271028037384,0.020560747663551402,0.03177570093457944,0.014953271028037384,0.020560747663551402,0.011214953271028037,0.03551401869158879,0.016822429906542057,0.007476635514018692,0.018691588785046728,0.011214953271028037,0.028037383177570093,0.056074766355140186,0.07476635514018691,0.011214953271028037,0.018691588785046728,0.10093457943925234,0.018691588785046728,0.014953271028037384,0.011214953271028037,0.007476635514018692,0.011214953271028037,0.009345794392523364,0.018691588785046728,0.005607476635514018,0.005607476635514018,0.007476635514018692,0.022429906542056073,0.007476635514018692,0.005607476635514018,0.011214953271028037,0.013084112149532711,0.009345794392523364,0.020560747663551402,0.005607476635514018,0.007476635514018692
